"productId","buying_currency_id","description","price","SupplierID"
1,2,"2 daags geniet arra, Luxe kamer double use",100.0000,315
1,2,City Tax,0.0000,315
1,2,Including breakfast & VAT,0.0000,315
20,2,"Comfort Double Room, single use",0.0000,2
20,2,zaalhuur,0.0000,2
20,2,DDR,0.0000,2
20,2,Diner,0.0000,2
20,2,"Comfort Double Room, double use",0.0000,2
20,2,Citytax,0.0000,2
20,2,Tourist tax,3.0000,2
20,2,"Comfort Double Room, single use",0.0000,9
20,2,zaalhuur,0.0000,9
20,2,DDR,0.0000,9
20,2,Diner,0.0000,9
20,2,"Comfort Double Room, double use",0.0000,9
20,2,Citytax,0.0000,9
20,2,Tourist tax,3.0000,9
22,2,Deluxe double room,0.0000,330
22,2,Classic double room,0.0000,330
22,2,Meeting room rental,0.0000,330
22,2,Meeting package 4 hrs.,0.0000,330
22,2,Meeting Package 8 hrs.,0.0000,330
22,2,Parking,32.5000,330
22,2,"3 course dinner",0.0000,330
22,2,"Comfort double room, single use",0.0000,330
22,2,"Classic double room, single use",0.0000,330
22,2,Av apparatuur,0.0000,330
22,2,Koffie thee pakket,0.0000,330
23,2,"3 course dinner",0.0000,767
23,2,City tax,0.0000,767
23,2,DDR 4hrs,0.0000,767
23,2,DDR 8hrs,0.0000,767
23,2,Executive Double room,0.0000,767
23,2,Meeting room rental,0.0000,767
23,2,Superior Double room,0.0000,767
23,2,DDR 12hrs,0.0000,767
23,2,Flipover,0.0000,767
29,2,"Standard double room, single use incl. breakfast",0.0000,760
29,2,City tax,0.0000,760
29,2,"Queen room, Boszijde",0.0000,760
29,2,Reserveringskosten,10.0000,760
29,2,"Deluxe Double Room, including breakfast",0.0000,760
36,2,"3 course dinner",0.0000,805
36,2,City tax,0.0000,805
36,2,DDR 4hrs,0.0000,805
36,2,DDR 8hrs,0.0000,805
36,2,"Sleep room, Twin bed, single use",0.0000,805
36,2,Meeting room rental,0.0000,805
36,2,Superior KING room,0.0000,805
37,2,"3 course dinner",0.0000,454
37,2,City tax,1.5000,454
37,2,DDR 4hrs,0.0000,454
37,2,DDR 8hrs,0.0000,454
37,2,Superior Double room,0.0000,454
37,2,Meeting room rental,0.0000,454
37,2,Comfort Double room,0.0000,454
37,2,Breakfast to go,14.5000,454
40,2,Luxe Borrelpakket BIER,15.9500,278
40,2,Luxe Borrelpakket ALC VRIJ BIER,15.9500,278
40,2,Luxe Borrelpakket WIJN WIT,18.9500,278
40,2,Luxe Borrelpakket WIJN ROOD,18.9500,278
40,2,Luxe Borrelpakket BUBBELS,20.9500,278
40,2,Luxe Borrelpakket FRIS,12.9500,278
40,2,ENTERTAINMENT Truth or Fiction,0.0000,278
40,2,ENTERTAINMENT Rating the Colleagues,0.0000,278
40,2,ENTERTAINMENT Crazy Pubquiz,0.0000,278
40,2,ENTERTAINMENT Teambuilding Bar Run,0.0000,278
40,2,ENTERTAINMENT Digikerst,0.0000,278
40,2,ENTERTAINMENT DigiHalloween,0.0000,278
40,2,ENTERTAINMENT DigiSint,0.0000,278
40,2,Reserveringskosten,10.0000,278
40,2,Verzendkosten,6.5000,278
41,2,KING Hilton Deluxe Room,260.0000,462
41,2,City tax,0.0000,462
41,2,DDR 4hrs,0.0000,462
41,2,DDR 8hrs,0.0000,462
41,2,KING Hilton Executive Room,300.0000,462
41,2,Hilton Excecutive Studio,430.0000,462
41,2,Overnamekosten factuur  5%+BTW,0.0000,462
41,2,Overnamekosten factuur <10,10.0000,462
41,2,Reserveringskosten,10.0000,462
41,2,KING Hilton Guestroom,230.0000,462
42,2,Basis proef pakket,32.5000,842
42,2,Premium proef pakket,37.5000,842
42,2,Deluxe proef pakket,49.0000,842
42,2,"",0.0000,842
42,2,Bite package,0.0000,842
42,2,Drink package Dutch dist.,0.0000,842
42,2,Overnamekosten factuur <10,10.0000,842
42,2,Overnamekosten factuur 5% + BTW,0.0000,842
42,2,Reserveringskosten,10.0000,842
42,2,Room rental,0.0000,842
43,2,Roomboter Amandel Letter 480 gr.,0.0000,850
43,2,Persoonlijk kaartje,0.0000,850
43,2,Bezorgkosten,0.0000,850
43,2,"",0.0000,850
43,2,"",0.0000,850
43,2,"",0.0000,850
43,2,Overnamekosten factuur  5%+BTW,0.0000,850
43,2,Overnamekosten factuur <10,10.0000,850
43,2,Reserveringskosten,10.0000,850
46,2,"3 course dinner",0.0000,854
46,2,City tax,0.0000,854
46,2,DDR 4hrs,0.0000,854
46,2,DDR 8hrs,0.0000,854
46,2,Executive Double Studio,0.0000,854
46,2,Max F&B Spend,0.0000,854
46,2,Overnamekosten factuur  5%+BTW,0.0000,854
46,2,Overnamekosten factuur <10,10.0000,854
46,2,Reserveringskosten,10.0000,854
46,2,"Superior Double room, single use",0.0000,854
47,2,"",0.0000,946
47,2,"",0.0000,946
47,2,"",0.0000,946
47,2,"",0.0000,946
47,2,Bite package,0.0000,946
47,2,Drink package Dutch dist.,0.0000,946
47,2,Overnamekosten factuur <10,10.0000,946
47,2,Overnamekosten factuur 5% + BTW,0.0000,946
47,2,Reserveringskosten,10.0000,946
47,2,Room rental,0.0000,946
48,2,Shared dining menu A,38.5000,717
48,2,Shared dining menu B,43.5000,717
48,2,"4 course dinner",0.0000,717
48,2,"4 course lunch",0.0000,717
48,2,"5 course dinner",0.0000,717
48,2,Bite package,0.0000,717
48,2,Drink package Dutch dist.,0.0000,717
48,2,Overnamekosten factuur <10,10.0000,717
48,2,Overnamekosten factuur 5% + BTW,0.0000,717
48,2,Private dining rental,0.0000,717
48,2,Reserveringskosten,10.0000,717
48,2,wine & water package,0.0000,717
49,2,Bus - 52 seater,0.0000,948
49,2,Overnamekosten factuur 5% + BTW,0.0000,948
49,2,Reserveringskosten,10.0000,948
49,2,Taxi 3 persons,0.0000,948
49,2,Taxibus 8 persons,0.0000,948
50,2,"3 course dinner",0.0000,531
50,2,City tax,5.3500,531
50,2,DDR 4hrs,0.0000,531
50,2,DDR 8hrs,0.0000,531
50,2,"Classic Double room, single use",139.0000,531
50,2,Comfort Room,0.0000,531
50,2,Overnamekosten factuur  5%+BTW,0.0000,531
50,2,Overnamekosten factuur <10,10.0000,531
50,2,Reserveringskosten,10.0000,531
50,2,"Royal Double room, single use",165.0000,531
50,2,"Residence room, single use",199.0000,531
50,2,Buffet breakfast,0.0000,531
51,2,Bus,0.0000,964
51,2,Overnamekosten factuur 5% + BTW,0.0000,964
51,2,Reserveringskosten,10.0000,964
51,2,Taxi 3 persons - Mercedes E Class,0.0000,964
51,2,Taxibusje 8 personen,0.0000,964
51,2,Taxi 3 persons - Mercesdes S Class,0.0000,964
52,2,Bus,0.0000,966
52,2,Overnamekosten factuur 5% + BTW,0.0000,966
52,2,Reserveringskosten,10.0000,966
52,2,Taxi 3 persons,0.0000,966
52,2,Taxibus 8 persons,0.0000,966
54,2,"3 course dinner",0.0000,443
54,2,Breakfast to go,14.5000,443
54,2,City tax,1.5000,443
54,2,"Comfort room, single use",0.0000,443
54,2,DDR 4hrs,0.0000,443
54,2,DDR 8hrs,0.0000,443
54,2,Deluxe Double room,0.0000,443
54,2,Meeting room rental,0.0000,443
55,2,"Borrelpakket Cheers Bier, wijn en fris VRIJ BIER",33.9500,848
55,2,Reserveringskosten,10.0000,848
55,2,Verzendkosten MARGE,5.9500,848
56,2,Brownie box 6st,11.8800,998
56,2,Reserveringskosten,10.0000,998
56,2,Verzendkosten NL,3.6200,998
57,2,"3 course dinner",0.0000,388
57,2,City tax,0.0000,388
57,2,"Comfort Double room, Single use",0.0000,388
57,2,DDR 4hrs,0.0000,388
57,2,DDR 8hrs,0.0000,388
57,2,Executive Double Studio,0.0000,388
57,2,Meeting room rental,0.0000,388
57,2,Overnamekosten factuur  5%+BTW,0.0000,388
57,2,Overnamekosten factuur <10,10.0000,388
57,2,Reserveringskosten,10.0000,388
58,2,"3 course dinner",0.0000,1007
58,2,City tax,0.0000,1007
58,2,DDR 4hrs,0.0000,1007
58,2,DDR 8hrs,0.0000,1007
58,2,"Premium double room, Single use.",0.0000,1007
58,2,Meeting room rental,0.0000,1007
58,2,Overnamekosten factuur  5%+BTW,0.0000,1007
58,2,Overnamekosten factuur <10,10.0000,1007
58,2,Reserveringskosten,10.0000,1007
58,2,"Superb Plus double room, Single use.",0.0000,1007
59,2,Borrelpakket Bier,17.5000,1005
59,2,Reserveringskosten,10.0000,1005
59,2,Verzendkosten,7.1995,1005
59,2,Persoonlijk Kaartje,1.2100,1005
61,2,City tax,0.0000,1024
61,2,"Superior Double Room, Single use",0.0000,1024
61,2,"Superior Fortzicht Room, Single use",0.0000,1024
62,2,"3 course dinner",0.0000,353
62,2,City tax,0.0000,353
62,2,"Standard Double room, Single use",0.0000,353
62,2,DDR 4hrs,0.0000,353
62,2,DDR 8hrs,0.0000,353
62,2,Take away lunch,0.0000,353
62,2,Meeting room rental,0.0000,353
62,2,Overnamekosten factuur  5%+BTW,0.0000,353
62,2,Overnamekosten factuur <10,10.0000,353
62,2,Reserveringskosten,10.0000,353
62,2,DDR 2hrs,0.0000,353
63,2,Classic Room,0.0000,1026
63,2,City tax,0.0000,1026
63,2,Single Room,0.0000,1026
63,2,DDR 8hrs,0.0000,1026
63,2,Standard Double room,0.0000,1026
63,2,Comfort Room,0.0000,1026
63,2,Overnamekosten factuur  5%+BTW,0.0000,1026
63,2,Deluxe Room,0.0000,1026
63,2,Reserveringskosten,10.0000,1026
63,2,Superior Double room,0.0000,1026
64,2,"3 course dinner",0.0000,1030
64,2,City tax,2.0000,1030
64,2,DDR 4hrs,0.0000,1030
64,2,DDR 8hrs,0.0000,1030
64,2,Executive Double Studio,0.0000,1030
64,2,Meeting room rental,0.0000,1030
64,2,Overnamekosten factuur  5%+BTW,0.0000,1030
64,2,Overnamekosten factuur <10,10.0000,1030
64,2,Reserveringskosten,10.0000,1030
64,2,"Comfort Double room, incl. breakfast.",0.0000,1030
65,2,"3 course dinner",0.0000,1034
65,2,City tax,0.0000,1034
65,2,DDR 4hrs,0.0000,1034
65,2,DDR 8hrs,0.0000,1034
65,2,Superior KING Room,0.0000,1034
65,2,Meeting room rental,0.0000,1034
65,2,Overnamekosten factuur  5%+BTW,0.0000,1034
65,2,Overnamekosten factuur <10,10.0000,1034
65,2,Reserveringskosten,10.0000,1034
65,2,"Standard Double room, single use",0.0000,1034
66,2,"3 course dinner",0.0000,1037
66,2,City tax,0.0000,1037
66,2,DDR 4hrs,0.0000,1037
66,2,DDR 8hrs,0.0000,1037
66,2,"Comfort Double room, landzijde",0.0000,1037
66,2,Meeting room rental,0.0000,1037
66,2,Overnamekosten factuur  5%+BTW,0.0000,1037
66,2,Overnamekosten factuur <10,10.0000,1037
66,2,Reserveringskosten,10.0000,1037
66,2,Superior Double room,0.0000,1037
67,2,"3 course dinner",0.0000,1040
67,2,City tax,0.0000,1040
67,2,Self Parking,23.5000,1040
67,2,DDR 8hrs,0.0000,1040
67,2,Twin Room,0.0000,1040
67,2,Meeting room rental,0.0000,1040
67,2,Overnamekosten factuur  5%+BTW,0.0000,1040
67,2,Overnamekosten factuur <10,10.0000,1040
67,2,Reserveringskosten,10.0000,1040
67,2,Queen Double room,0.0000,1040
68,2,"Superior double room, single use",0.0000,1048
68,2,City tax,0.0000,1048
68,2,DDR 4hrs,0.0000,1048
68,2,DDR 8hrs,0.0000,1048
68,2,Deluxe Double Room,0.0000,1048
68,2,Meeting room rental,0.0000,1048
68,2,Overnamekosten factuur  5%+BTW,0.0000,1048
68,2,Overnamekosten factuur <10,10.0000,1048
68,2,Reserveringskosten,10.0000,1048
68,2,Comfort Double room,0.0000,1048
69,2,"3 course dinner",0.0000,465
69,2,City tax,0.0000,465
69,2,DDR 4hrs,0.0000,465
69,2,Hilton Executive Room,340.0000,465
69,2,Deluxe KING Airport view,270.0000,465
69,2,Meeting room rental,0.0000,465
69,2,Overnamekosten factuur  5%+BTW,0.0000,465
69,2,Overnamekosten factuur <10,10.0000,465
69,2,Reserveringskosten,10.0000,465
69,2,Hilton Guest Room,255.0000,465
69,2,"Deluxe KING Room, excluding breakfast",0.0000,465
70,2,"3 course dinner",0.0000,827
70,2,City tax,0.0000,827
70,2,"Standard Double Room, Incl. breakfast",0.0000,827
70,2,DDR 8hrs,0.0000,827
70,2,"Small Double Room, excluding breakfast",0.0000,827
70,2,Meeting room rental,0.0000,827
70,2,Overnamekosten factuur  5%+BTW,0.0000,827
70,2,Overnamekosten factuur <10,10.0000,827
70,2,Reserveringskosten,10.0000,827
70,2,Superior Double room,0.0000,827
70,2,"Standard Double Room, excl. breakfast",0.0000,827
70,2,Triple Room,0.0000,827
71,2,"3 course dinner",0.0000,475
71,2,City tax,0.0000,475
71,2,DDR 4hrs,0.0000,475
71,2,DDR 8hrs,0.0000,475
71,2,Executive Double Studio,0.0000,475
71,2,Meeting room rental,0.0000,475
71,2,Overnamekosten factuur  5%+BTW,0.0000,475
71,2,Overnamekosten factuur <10,10.0000,475
71,2,Reserveringskosten,10.0000,475
71,2,Standard Double room,0.0000,475
72,2,"3 course dinner",0.0000,470
72,2,City tax,0.0000,470
72,2,DDR 4hrs,0.0000,470
72,2,DDR 8hrs,0.0000,470
72,2,KING Deluxe room,0.0000,470
72,2,Meeting room rental,0.0000,470
72,2,Overnamekosten factuur  5%+BTW,0.0000,470
72,2,Overnamekosten factuur <10,10.0000,470
72,2,Reserveringskosten,10.0000,470
72,2,KING guestroom,0.0000,470
73,2,"3 course dinner",0.0000,1054
73,2,Arrangement,0.0000,1054
73,2,DDR 8hrs,0.0000,1054
73,2,Drankjes nacalculatie,0.0000,1054
73,2,Locatiehuur,0.0000,1054
73,2,Overnamekosten factuur  5%+BTW,0.0000,1054
73,2,Overnamekosten factuur <10,10.0000,1054
73,2,Reserveringskosten,10.0000,1054
73,2,Borrel,0.0000,1054
74,2,"3 course dinner",0.0000,536
74,2,City tax,0.0000,536
74,2,"Standard Double room, single use",0.0000,536
74,2,DDR 4hrs,0.0000,536
74,2,DDR 8hrs,0.0000,536
74,2,Meeting room rental,0.0000,536
74,2,Overnamekosten factuur  5%+BTW,0.0000,536
74,2,Overnamekosten factuur <10,10.0000,536
74,2,Reserveringskosten,10.0000,536
74,2,"Deluxe room, single use",0.0000,536
74,2,"Comfort Double room, single use",0.0000,536
75,2,"3 course dinner",0.0000,352
75,2,City tax,0.0000,352
75,2,DDR 4hrs,0.0000,352
75,2,DDR 8hrs,0.0000,352
75,2,Comfort Deluxe room,0.0000,352
75,2,Meeting room rental,0.0000,352
75,2,Overnamekosten factuur  5%+BTW,0.0000,352
75,2,Overnamekosten factuur <10,10.0000,352
75,2,Reserveringskosten,10.0000,352
75,2,Comfort Double room,0.0000,352
77,2,"3 course dinner",0.0000,500
77,2,City tax,0.0000,500
77,2,DDR 4hrs,0.0000,500
77,2,DDR 8hrs,0.0000,500
77,2,Privilege kamer,0.0000,500
77,2,Meeting room rental,0.0000,500
77,2,Overnamekosten factuur  5%+BTW,0.0000,500
77,2,Overnamekosten factuur <10,10.0000,500
77,2,Reserveringskosten,10.0000,500
77,2,Classic Double room,0.0000,500
78,2,"3 course dinner",0.0000,1064
78,2,City tax,0.0000,1064
78,2,DDR 8hrs,0.0000,1064
78,2,Meeting room rental,0.0000,1064
78,2,Overnamekosten factuur  5%+BTW,0.0000,1064
78,2,Overnamekosten factuur <10,10.0000,1064
78,2,"Superior Room, King bed",0.0000,1064
78,2,Reserveringskosten,10.0000,1064
78,2,Self Parking,23.5000,1064
78,2,Twin Room,0.0000,1064
79,2,"3 course dinner",0.0000,407
79,2,City tax,0.0000,407
79,2,DDR 4hrs,0.0000,407
79,2,DDR 8hrs,0.0000,407
79,2,"Standard Double Room, including breakfast",0.0000,407
79,2,Meeting room rental,0.0000,407
79,2,Overnamekosten factuur  5%+BTW,0.0000,407
79,2,Overnamekosten factuur <10,10.0000,407
79,2,Reserveringskosten,10.0000,407
79,2,"Superior KING room, including breakfast",0.0000,407
80,2,"3 course dinner",0.0000,771
80,2,City tax,0.0000,771
80,2,DDR 4hrs,0.0000,771
80,2,DDR 8hrs,0.0000,771
80,2,Executive Double Studio,0.0000,771
80,2,Parking,7.0000,771
80,2,Overnamekosten factuur  5%+BTW,0.0000,771
80,2,Overnamekosten factuur <10,10.0000,771
80,2,Reserveringskosten,10.0000,771
80,2,Standard Double room,0.0000,771
81,2,"3 course dinner",0.0000,1079
81,2,DDR 4hrs,0.0000,1079
81,2,DDR 8hrs,0.0000,1079
81,2,Rental freeland farm 2 dagdelen,840.9500,1079
81,2,Coffee & Tea package,15.0000,1079
81,2,Overnamekosten factuur  5%+BTW,0.0000,1079
81,2,Overnamekosten factuur <10,10.0000,1079
81,2,Reserveringskosten,10.0000,1079
81,2,Lunch Freeland Farm,19.5000,1079
82,2,"3 course dinner",0.0000,1081
82,2,City tax,0.0000,1081
82,2,DDR 4hrs,0.0000,1081
82,2,DDR 8hrs,0.0000,1081
82,2,Executive Double Studio,0.0000,1081
82,2,Meeting room rental,0.0000,1081
82,2,Overnamekosten factuur  5%+BTW,0.0000,1081
82,2,Overnamekosten factuur <10,10.0000,1081
82,2,Reserveringskosten,10.0000,1081
82,2,Deluxe family room,0.0000,1081
83,2,"3 course dinner",0.0000,634
83,2,City tax,0.0000,634
83,2,DDR 4hrs,0.0000,634
83,2,Side dish: fries uit Zuyd (2 persons),9.0000,634
83,2,Main course pick-up by boat: Lobster,45.0000,634
83,2,Main course pick-up by boat: Lam,28.0000,634
83,2,Overnamekosten factuur  5%+BTW,0.0000,634
83,2,Overnamekosten factuur <10,10.0000,634
83,2,Reserveringskosten,10.0000,634
83,2,Standard Double room,0.0000,634
84,2,Sushi platter pick-up by boat,200.0000,1084
84,2,City tax,0.0000,1084
84,2,DDR 4hrs,0.0000,1084
84,2,DDR 8hrs,0.0000,1084
84,2,"1 King Bed, Canal View, Deluxe Guest Room",0.0000,1084
84,2,Meeting room rental,0.0000,1084
84,2,Overnamekosten factuur  5%+BTW,0.0000,1084
84,2,Overnamekosten factuur <10,10.0000,1084
84,2,Reserveringskosten,10.0000,1084
84,2,Standard Double room,0.0000,1084
85,2,"3 course dinner",0.0000,1082
85,2,"3 course lunch",0.0000,1082
85,2,"4 course dinner",0.0000,1082
85,2,"4 course lunch",0.0000,1082
85,2,Dessert pick-up by boat: Kaasplankje,0.0000,1082
85,2,Dessert pick-up by boat: Aardbeijen frambozen cheesecake,0.0000,1082
85,2,Drink package Dutch dist.,0.0000,1082
85,2,Overnamekosten factuur <10,10.0000,1082
85,2,Overnamekosten factuur 5% + BTW,0.0000,1082
85,2,Private dining rental,0.0000,1082
85,2,Reserveringskosten,10.0000,1082
85,2,wine & water package,0.0000,1082
86,2,Lunch buffet,24.5000,721
86,2,City tax,0.0000,721
86,2,DDR 4hrs,0.0000,721
86,2,DDR 8hrs,47.5000,721
86,2,Executive Double Studio,0.0000,721
86,2,Meeting room rental,635.2500,721
86,2,Overnamekosten factuur  5%+BTW,0.0000,721
86,2,Overnamekosten factuur <10,10.0000,721
86,2,Reserveringskosten,10.0000,721
86,2,Rental polybar set,598.9500,721
87,2,Cakes,4.9000,701
87,2,Microphone Incl. system,17.5000,701
87,2,Meeting package beach,67.5000,701
87,2,LCD Screen,65.0000,701
87,2,"Meeting package extension 1,5 hrs",6.7500,701
87,2,Fruit cocktail,5.5000,701
87,2,Overnamekosten factuur  5%+BTW,0.0000,701
87,2,Overnamekosten factuur <10,10.0000,701
87,2,Reserveringskosten,10.0000,701
87,2,Small brownie,1.5000,701
88,2,Drinks based on consumption,0.0000,1087
88,2,"3 course lunch",0.0000,1087
88,2,"4 course dinner",0.0000,1087
88,2,"4 course lunch",0.0000,1087
88,2,"5 course dinner",0.0000,1087
88,2,Bite package 4,14.1700,1087
88,2,Drink package Dutch dist.,0.0000,1087
88,2,Overnamekosten factuur <10,10.0000,1087
88,2,Overnamekosten factuur 5% + BTW,0.0000,1087
88,2,Private dining rental,0.0000,1087
88,2,Reserveringskosten,10.0000,1087
88,2,wine & water package,0.0000,1087
89,2,"3 course dinner",0.0000,1089
89,2,"3 course lunch",0.0000,1089
89,2,"4 course dinner",0.0000,1089
89,2,"4 course lunch",0.0000,1089
89,2,"5 course dinner",0.0000,1089
89,2,Bite package,0.0000,1089
89,2,Drink package Dutch dist.,0.0000,1089
89,2,Overnamekosten factuur <10,10.0000,1089
89,2,Overnamekosten factuur 5% + BTW,0.0000,1089
89,2,Private dining rental,0.0000,1089
89,2,Reserveringskosten,10.0000,1089
89,2,wine & water package,0.0000,1089
90,2,Nootjes garnituur,0.0000,1091
90,2,Coffee & Tea package,4.5000,1091
90,2,Kop soep,3.5000,1091
90,2,Broodjes en Salade,7.5000,1091
90,2,Dranken borrel op basis van verbruik,0.0000,1091
90,2,Overnamekosten factuur  5%+BTW,0.0000,1091
90,2,Overnamekosten factuur <10,10.0000,1091
90,2,Locatiehuur,75.0000,1091
90,2,Reserveringskosten,10.0000,1091
91,2,"3 course dinner",0.0000,1092
91,2,City tax,0.0000,1092
91,2,DDR 4hrs,0.0000,1092
91,2,DDR 8hrs,0.0000,1092
91,2,Deluxe KING Room,0.0000,1092
91,2,Hilton KING Room,0.0000,1092
91,2,Meeting room rental,0.0000,1092
91,2,Overnamekosten factuur  5%+BTW,0.0000,1092
91,2,Overnamekosten factuur <10,10.0000,1092
91,2,Reserveringskosten,10.0000,1092
92,2,"3 course dinner",0.0000,1095
92,2,City tax,0.0000,1095
92,2,DDR 4hrs,0.0000,1095
92,2,DDR 8hrs,0.0000,1095
92,2,"Comfort room, Waterzijde",0.0000,1095
92,2,Meeting room rental,0.0000,1095
92,2,Overnamekosten factuur  5%+BTW,0.0000,1095
92,2,Overnamekosten factuur <10,10.0000,1095
92,2,Reserveringskosten,10.0000,1095
92,2,"Comfort room, Parkzijde",0.0000,1095
93,4,"3 course dinner",0.0000,1101
93,4,City tax,0.0000,1101
93,4,DDR 4hrs,0.0000,1101
93,4,DDR 8hrs,0.0000,1101
93,4,Belgravia Room,0.0000,1101
93,4,"Classic KING room, single use",0.0000,1101
93,4,Overnamekosten factuur  5%+BTW,0.0000,1101
93,4,Overnamekosten factuur <10,10.0000,1101
93,4,Reserveringskosten,10.0000,1101
93,4,Superior KING-bedded room,0.0000,1101
94,2,"3 course dinner",0.0000,1099
94,2,City tax,0.0000,1099
94,2,DDR 4hrs,0.0000,1099
94,2,DDR 8hrs,0.0000,1099
94,2,Deluxe room,0.0000,1099
94,2,Meeting room rental,0.0000,1099
94,2,Overnamekosten factuur  5%+BTW,0.0000,1099
94,2,Overnamekosten factuur <10,10.0000,1099
94,2,Reserveringskosten,10.0000,1099
94,2,Superior room,0.0000,1099
95,2,"3 course dinner",0.0000,1111
95,2,City tax,0.0000,1111
95,2,DDR 4hrs,0.0000,1111
95,2,DDR 8hrs,0.0000,1111
95,2,Luxe kamer Twin,0.0000,1111
95,2,Meeting room rental,0.0000,1111
95,2,Overnamekosten factuur  5%+BTW,0.0000,1111
95,2,Overnamekosten factuur <10,10.0000,1111
95,2,Reserveringskosten,10.0000,1111
95,2,Comfort Double room,0.0000,1111
96,2,"3 course dinner",0.0000,1116
96,2,City tax,0.0000,1116
96,2,DDR 4hrs,0.0000,1116
96,2,DDR 8hrs,0.0000,1116
96,2,Executive Double Studio,0.0000,1116
96,2,Meeting room rental,0.0000,1116
96,2,Overnamekosten factuur  5%+BTW,0.0000,1116
96,2,Overnamekosten factuur <10,10.0000,1116
96,2,Reserveringskosten,10.0000,1116
96,2,Standard Double room for single use,0.0000,1116
97,2,"3 course dinner",0.0000,1129
97,2,City tax,0.0000,1129
97,2,DDR 4hrs,0.0000,1129
97,2,DDR 8hrs,0.0000,1129
97,2,Executive Double Studio,0.0000,1129
97,2,Meeting room rental,0.0000,1129
97,2,Overnamekosten factuur  5%+BTW,0.0000,1129
97,2,Overnamekosten factuur <10,10.0000,1129
97,2,Reserveringskosten,10.0000,1129
97,2,Standard Double room,0.0000,1129
98,2,"3 course dinner",0.0000,1018
98,2,City tax,0.0000,1018
98,2,Buffet breakfast,19.5000,1018
98,2,DDR 8hrs,0.0000,1018
98,2,Superior Double room,0.0000,1018
98,2,Meeting room rental,0.0000,1018
98,2,Overnamekosten factuur  5%+BTW,0.0000,1018
98,2,Overnamekosten factuur <10,10.0000,1018
98,2,Reserveringskosten,10.0000,1018
98,2,Standard Double room,0.0000,1018
99,2,"3 course dinner",0.0000,1132
99,2,"3 course lunch",0.0000,1132
99,2,"4 course dinner",0.0000,1132
99,2,"4 course lunch",0.0000,1132
99,2,"5 course dinner",0.0000,1132
99,2,Bite package,0.0000,1132
99,2,Drink package Dutch dist.,0.0000,1132
99,2,Overnamekosten factuur <10,10.0000,1132
99,2,Overnamekosten factuur 5% + BTW,0.0000,1132
99,2,Private dining rental,0.0000,1132
99,2,Reserveringskosten,10.0000,1132
99,2,wine & water package,0.0000,1132
99,2,Diner a la Carte,0.0000,1132
99,2,Overnamekosten factuur 7% + BTW,0.0000,1132
100,2,"3 course dinner",0.0000,1140
100,2,City tax,0.0000,1140
100,2,DDR 4hrs,0.0000,1140
100,2,DDR 8hrs,0.0000,1140
100,2,Executive Double Studio,0.0000,1140
100,2,City Room,0.0000,1140
100,2,Overnamekosten factuur  5%+BTW,0.0000,1140
100,2,Overnamekosten factuur <10,10.0000,1140
100,2,Reserveringskosten,10.0000,1140
100,2,City Twin Room,0.0000,1140
101,2,"3 course dinner",0.0000,1141
101,2,City tax,0.0000,1141
101,2,DDR 4hrs,0.0000,1141
101,2,DDR 8hrs,0.0000,1141
101,2,Family Suite,0.0000,1141
101,2,Meeting room rental,0.0000,1141
101,2,Overnamekosten factuur  5%+BTW,0.0000,1141
101,2,Overnamekosten factuur <10,10.0000,1141
101,2,Reserveringskosten,10.0000,1141
101,2,"Superior Double room, landzijde",0.0000,1141
102,2,"3 course dinner",0.0000,745
102,2,City tax,0.0000,745
102,2,DDR 4hrs,0.0000,745
102,2,DDR 8hrs,0.0000,745
102,2,Executive Double Studio,0.0000,745
102,2,Meeting room rental,0.0000,745
102,2,Overnamekosten factuur  5%+BTW,0.0000,745
102,2,Overnamekosten factuur <10,10.0000,745
102,2,Reserveringskosten,10.0000,745
102,2,Comfort Double Room,0.0000,745
103,2,"3 course dinner",0.0000,1166
103,2,City tax,0.0000,1166
103,2,Standard breakfast box,14.0000,1166
103,2,Deluxe breakfast box,18.0000,1166
103,2,Superior 1 bedroom apartment,0.0000,1166
103,2,Meeting room rental,0.0000,1166
103,2,Overnamekosten factuur  5%+BTW,0.0000,1166
103,2,Overnamekosten factuur <10,10.0000,1166
103,2,Reserveringskosten,10.0000,1166
103,2,"1 bedroom apartment",0.0000,1166
104,2,"3 course dinner",0.0000,1171
104,2,City tax,0.0000,1171
104,2,DDR 4hrs,0.0000,1171
104,2,DDR 8hrs,0.0000,1171
104,2,Comfort Deluxe room,0.0000,1171
104,2,Meeting room rental,0.0000,1171
104,2,Overnamekosten factuur  5%+BTW,0.0000,1171
104,2,Overnamekosten factuur <10,10.0000,1171
104,2,Reserveringskosten,10.0000,1171
104,2,Comfort Room,112.0000,1171
105,2,"3 course dinner",0.0000,1172
105,2,City tax,0.0000,1172
105,2,DDR 4hrs,0.0000,1172
105,2,DDR 8hrs,0.0000,1172
105,2,Executive Double Studio,0.0000,1172
105,2,Meeting room rental,0.0000,1172
105,2,Overnamekosten factuur  5%+BTW,0.0000,1172
105,2,Overnamekosten factuur <10,10.0000,1172
105,2,Reserveringskosten,10.0000,1172
105,2,Comfort Double room,0.0000,1172
106,2,"3 course dinner",0.0000,1173
106,2,City tax,0.0000,1173
106,2,DDR 4hrs,0.0000,1173
106,2,DDR 8hrs,0.0000,1173
106,2,Sir Deluxe room,0.0000,1173
106,2,Meeting room rental,0.0000,1173
